"Bretagnolle-2008-Density dependence i.txt",1,11,24.16
"Bretagnolle-2008-Density dependence i.txt",1,11,2.84
"Bretagnolle-2008-Density dependence i.txt",1,11,4.47
"Bretagnolle-2008-Density dependence i.txt",1,11,2.17
"Bretagnolle-2008-Density dependence i.txt",1,13,8.07
"Bretagnolle-2008-Density dependence i.txt",1,6,10.22
"Bretagnolle-2008-Density dependence i.txt",1,6,5.15
"Bretagnolle-2008-Density dependence i.txt",1,3,2.01
"Bretagnolle-2008-Density dependence i.txt",1,25,6.52
"Brewer-1994-Effects of Fire Seas.txt",1,3,23.58
"Brewer-1994-Effects of Fire Seas.txt",1,3,24.17
"Brewer-1994-Effects of Fire Seas.txt",1,3,10.18
"Brewer-1994-Effects of Fire Seas.txt",2,3,21.42
"Brewer-1994-Effects of Fire Seas.txt",2,117,3.51
"Brewer-1994-Effects of Fire Seas.txt",2,3,18.31
"Brewer-1994-Effects of Fire Seas.txt",2,3,14.43
"Brewer-1994-Effects of Fire Seas.txt",2,27,16.62
"Brewer-1998-Interactive effects.txt",2,42,0.80
"Brewer-1998-Interactive effects.txt",2,42,0.51
"Brewer-1998-Interactive effects.txt",1,86,3.99
"Brewer-1998-Interactive effects.txt",2,89,214.00
"Brewer-1998-Interactive effects.txt",2,42,9.30
"Brewer-2002-The geographical ran.txt",3,57,0.943
"Brewer-2003-The geographical ran.txt",1,61,0.08
"Brewer-2003-The geographical ran.txt",1,61,1.137
"Brewer-2003-The geographical ran.txt",1,54,0.072
"Brewer-2003-The geographical ran.txt",1,54,6.117
"Brewer-2003-The geographical ran.txt",5,80,4.64
"Brewer-2003-The geographical ran.txt",2,49,0.280
"Brewer-2003-The geographical ran.txt",3,50,2.67
"Brewer-2003-The geographical ran.txt",2,51,0.560
"Brewer-2003-The geographical ran.txt",2,49,0.937
"Bridges-2000-Variation in pestici.txt",1,121,1.26
"Bridges-2000-Variation in pestici.txt",1,259,1.58
"Bridges-2000-Variation in pestici.txt",1,594,13.66
"Bridges-2000-Variation in pestici.txt",8,162,10.11
"Bridges-2000-Variation in pestici.txt",7,245,4.27
"Bridges-2000-Variation in pestici.txt",1,245,140.44
"Bridges-2000-Variation in pestici.txt",7,245,1.01
"Briffa-2000-Cumulative or sequen.txt",1,38,136.4
"Briffa-2000-Cumulative or sequen.txt",1,34,14.4
"Briffa-2000-Cumulative or sequen.txt",1,34,7.8
"Briffa-2000-Cumulative or sequen.txt",1,34,4.7
"Briffa-2000-Cumulative or sequen.txt",5,170,3.0
"Briffa-2000-Cumulative or sequen.txt",3,102,7.9
"Briffa-2000-Cumulative or sequen.txt",1,102,33.7
"Briffa-2000-Cumulative or sequen.txt",1,25,7.6
"Briffa-2000-Cumulative or sequen.txt",1,25,9.8
"Briffa-2000-Cumulative or sequen.txt",1,53,13.2
"Briffa-2000-Cumulative or sequen.txt",1,53,7.6
"Briffa-2000-Cumulative or sequen.txt",5,269,13.2
"Briffa-2000-Cumulative or sequen.txt",1,290,18.8
"Briffa-2000-Cumulative or sequen.txt",1,290,5.9
"Briffa-2000-Cumulative or sequen.txt",1,48,5.2
"Briffa-2000-Cumulative or sequen.txt",1,48,7.4
"Briffa-2000-Cumulative or sequen.txt",1,48,14.9
"Briffa-2000-Cumulative or sequen.txt",1,47,3.3
"Briffa-2000-The power of shell r.txt",1,36,775.29
"Briffa-2000-The power of shell r.txt",1,98,14.61
"Briffa-2000-The power of shell r.txt",1,98,4.77
"Briffa-2000-The power of shell r.txt",1,58,4.14
"Briffa-2000-The power of shell r.txt",1,58,10.1
"Briffa-2000-The power of shell r.txt",5,290,2.5
"Briffa-2000-The power of shell r.txt",1,98,9.32
"Briffa-2000-The power of shell r.txt",1,95,6.00
"Briffa-2000-The power of shell r.txt",1,95,3.51
"Briffa-2000-The power of shell r.txt",1,95,4.58
"Briffa-2000-The power of shell r.txt",1,95,7.80
"Briggs-2000-The effect of disper.txt",3,4,16.9
"Briggs-2009-Forest rodents provi.txt",3,32,166.91
"Briggs-2009-Forest rodents provi.txt",2,1430,10.32
"Briggs-2009-Forest rodents provi.txt",2,1430,4.20
"Briggs-2009-Forest rodents provi.txt",2,373,8.90
"Briggs-2009-Forest rodents provi.txt",1,643,4.77
"Briggs-2009-Forest rodents provi.txt",1,643,8.92
"Briggs-2009-Forest rodents provi.txt",1,638,0.57
"Britton-2000-A comparison of rege.txt",1,17,55.17
"Britton-2000-A comparison of rege.txt",1,17,8.07
"Britton-2000-A comparison of rege.txt",2,36,5.42
"Britton-Simmons-2008-Short- and long-term.txt",5,24,3.77
"Brockelm.Wy-1969-An Analysis of Densi.txt",2,30,0.39
"Brockelm.Wy-1969-An Analysis of Densi.txt",2,32,0.14
"Brodie-2009-Functional differenc.txt",2,3,171.37
"Brody-2000-A positive associati.txt",2,56,0.48
"Brody-2000-A positive associati.txt",4,16,24.20
"Brody-2000-A positive associati.txt",4,16,7.93
"Brody-2000-A positive associati.txt",3,12,8.08
"Brody-2000-A positive associati.txt",2,48,5.99
"Brody-2000-A positive associati.txt",3,12,0.332
"Brody-2000-A positive associati.txt",2,48,0.476
"Brody-2000-A positive associati.txt",1,78,3.92
"Broekhuizen-1993-Site Characteristics.txt",2,19,3.73
"Broekhuizen-1993-Site Characteristics.txt",2,19,9.58
"Broggi-2004-Metabolic response t.txt",1,26,19.7
"Bronikowski-2000-Experimental evidenc.txt",8,47,5.04
"Bronikowski-2000-Experimental evidenc.txt",8,58,4.92
"Bronikowski-2000-Experimental evidenc.txt",2,445,12.97
"Bronmark-1994-Effects of Tench and.txt",3,12,3.88
"Bronmark-1994-Effects of Tench and.txt",1,6,4.71
"Bronmark-1994-Effects of Tench and.txt",11,4,16.6
"Bronmark-1994-Effects of Tench and.txt",1,14,0.1
"Bronmark-1994-Effects of Tench and.txt",3,12,12.8
"Bronmark-1994-Effects of Tench and.txt",1,13,5.77
"Bronstein-1988-Limits to Fruit Prod.txt",21,620,126.9
"Brooke-1978-Some Factors Affecti.txt",72,158,5.82
"Broussard-2003-Senescence and age-r.txt",5,223,16.36
"Broussard-2003-Senescence and age-r.txt",5,223,16.30
"Broussard-2003-Senescence and age-r.txt",5,156,6.23
"Broussard-2003-Senescence and age-r.txt",5,223,1.09
"Broussard-2003-Senescence and age-r.txt",5,156,1.08
"Broussard-2003-Senescence and age-r.txt",5,156,0.86
"Brouwer-2009-Experimental evidenc.txt",5,32,0.86
"Brouwer-2009-Experimental evidenc.txt",8,42,0.62
"Brouwer-2009-Experimental evidenc.txt",1,9,0.62
"Brown-1984-Atmospheric Depositi.txt",3,44,2.99
"Brown-1994-Foraging Theory, Pat.txt",3,69,203.74
"Brown-1994-Foraging Theory, Pat.txt",3,69,14.95
"Brown-1994-Foraging Theory, Pat.txt",1,274,12.09
"Brown-1994-Foraging Theory, Pat.txt",3,274,0.62
"Brown-1994-Foraging Theory, Pat.txt",3,274,1.10
"Brown-2000-Colony sex ratios va.txt",1,444,17.75
"Brown-2000-Colony sex ratios va.txt",51,444,4.85
"Brown-2000-Colony sex ratios va.txt",1,495,33.73
"Brown-2000-Condition-dependent.txt",1,125,7.04
"Brown-2000-Condition-dependent.txt",1,125,3.12
"Brown-2000-How resources and en.txt",2,83,24.564
"Brown-2000-How resources and en.txt",1,83,1.078
"Brown-2000-How resources and en.txt",2,83,2.816
"Brown-2000-How resources and en.txt",1,140,34.983
"Brown-2000-How resources and en.txt",2,140,16.641
"Brown-2000-How resources and en.txt",2,140,6.976
"Brown-2000-Thermal ecology and.txt",2,40,10.16
"Brown-2000-Thermal ecology and.txt",2,32,8.21
"Brown-2000-Thermal ecology and.txt",2,43,6.27
"Brown-2000-Thermal ecology and.txt",2,29,57.4
"Brown-2002-Competition for poll.txt",1,12,32.16
"Brown-2002-Competition for poll.txt",1,12,63.42
"Brown-2002-Competition for poll.txt",2,6,0.4
"Brown-2002-Competition for poll.txt",2,3,2.23
"Brown-2002-Competition for poll.txt",1,117,3.32
"Brown-2002-Competition for poll.txt",2,12,7.2
"Brown-2002-Competition for poll.txt",1,21,16.9
"Brown-2002-Competition for poll.txt",1,21,10.9
"Brown-2002-Competition for poll.txt",2,12,1.5
"Brown-2002-Competition for poll.txt",2,12,0.0
"Brown-2002-Sex allocation in mo.txt",1,51,8.04
"Brown-2002-Sex allocation in mo.txt",1,49,8.86
"Brown-2002-Sex allocation in mo.txt",1,49,8.41
"Brown-2002-Temporal patterns of.txt",1,374,512.69
"Brown-2002-Temporal patterns of.txt",1,374,15.84
"Brown-2002-Temporal patterns of.txt",1,374,14.57
"Brown-2002-Temporal patterns of.txt",1,374,7.51
"Brown-2003-Strong context-depen.txt",1,194,64.9
"Brown-2003-Strong context-depen.txt",1,194,5.3
"Brown-2003-Strong context-depen.txt",4,191,2.697
"Brown-2003-Strong context-depen.txt",1,194,4.209
"Brown-2003-Strong context-depen.txt",1,194,6.532
"Brown-2003-Strong context-depen.txt",1,194,8.686
"Brown-2003-Strong context-depen.txt",4,114,2.350
"Brown-2003-Strong context-depen.txt",4,114,2.086
"Brown-2003-Strong context-depen.txt",4,114,2.392
"Brown-2003-Strong context-depen.txt",1,104,0.008
"Brown-2003-Strong context-depen.txt",1,104,0.474
"Brown-2003-Strong context-depen.txt",1,104,1.291
"Brown-2003-Strong context-depen.txt",1,117,7.151
"Brown-2003-Strong context-depen.txt",1,117,5.935
"Brown-2003-Strong context-depen.txt",1,117,9.363
"Brown-2003-Strong context-depen.txt",1,117,7.565
"Brown-2003-Strong context-depen.txt",1,117,5.099
"Brown-2003-Strong context-depen.txt",1,117,6.439
"Brown-2003-Strong context-depen.txt",1,117,6.156
"Brown-2003-Strong context-depen.txt",1,84,14.8
"Brown-2003-Strong context-depen.txt",1,80,4.6
"Brown-2003-Strong context-depen.txt",1,117,8.4
"Brown-2004-Empirical measuremen.txt",8,248,11.99
"Brown-2004-Empirical measuremen.txt",8,248,4.37
"Brown-2004-Empirical measuremen.txt",3,88,4.6
"Brown-2004-Empirical measuremen.txt",1,88,2.1
"Brown-2004-Empirical measuremen.txt",1,88,0.4
"Brown-2004-Maternal nest-site c.txt",5,32,0.26
"Brown-2004-Maternal nest-site c.txt",5,32,0.49
"Brown-2004-Maternal nest-site c.txt",5,32,0.40
"Brown-2004-Maternal nest-site c.txt",5,32,1.13
"Brown-2004-Maternal nest-site c.txt",5,32,1.87
"Brown-2004-Maternal nest-site c.txt",1,74,187.7
"Brown-2004-Response to forum co.txt",1,12,67.07
"Brown-2004-Response to forum co.txt",28,139,10.4
"Brown-2009-Age-specific reprodu.txt",1,570,25.5
"Brown-2009-Age-specific reprodu.txt",1,424,25.7
"Brown-2009-Age-specific reprodu.txt",1,413,27.9
"Brunet-2000-Disease, frequency-d.txt",1,3,0.4
"Brunet-2000-Disease, frequency-d.txt",1,3,3.5
"Brunet-2000-Disease, frequency-d.txt",1,3,13.2
"Brunet-2000-Disease, frequency-d.txt",1,3,55.4
"Brunet-2000-Disease, frequency-d.txt",1,3,36.8
"Brunet-2000-Disease, frequency-d.txt",1,3,1.0
"Brunet-2000-Disease, frequency-d.txt",3,29,11.3
"Brunet-2000-Disease, frequency-d.txt",3,30,5.7
"Brunet-2000-Disease, frequency-d.txt",3,30,9.4
"Brunet-2000-Disease, frequency-d.txt",3,30,4.0
"Brunkow-1996-Effects of individua.txt",1,6,3.65
"Brunkow-1996-Effects of individua.txt",1,6,7.69
"Bruno-2000-Patch-size dependent.txt",1,1,8.13
"Bruno-2000-Patch-size dependent.txt",1,53,0.22
"Bruno-2000-Patch-size dependent.txt",1,53,0.18
"Bruno-2000-Patch-size dependent.txt",1,2,204.59
"Bruno-2000-Patch-size dependent.txt",2,58,1.76
"Bruno-2000-Patch-size dependent.txt",2,58,0.23
"Bruno-2002-Causes of landscape-.txt",1,385,385.92
"Bruno-2002-Causes of landscape-.txt",1,10,9.79
"Bruno-2002-Causes of landscape-.txt",3,32,14.58
"Bruno-2002-Causes of landscape-.txt",9,32,1.91
"Bruno-2002-Causes of landscape-.txt",4,89,8.76
"Bruno-2002-Causes of landscape-.txt",4,89,5.01
"Bruno-2002-Causes of landscape-.txt",2,30,181.328
"Bruno-2002-Causes of landscape-.txt",1,30,0.003
"Brydges-2008-Habitat stability an.txt",7,57,1.4
"Brydges-2008-Habitat stability an.txt",1,57,0.028
"Brydges-2008-Habitat stability an.txt",1,57,1.43
"Brydges-2008-Habitat stability an.txt",1,57,0.90
"Brydges-2008-Habitat stability an.txt",1,57,0.04
"Brydges-2008-Habitat stability an.txt",1,57,6.27
"Brydges-2008-Habitat stability an.txt",1,57,4.89
"Brydges-2008-Habitat stability an.txt",11,53,15.86
"Brydges-2008-Habitat stability an.txt",7,49,3.28
"Brydges-2008-Habitat stability an.txt",38,26,0.72
"Brydges-2008-Habitat stability an.txt",38,26,2.56
"Buchanan-2000-Song as an indicator.txt",1,18,1.2
"Bucharova-2009-Introduction history.txt",1,578,19.67
"Bucharova-2009-Introduction history.txt",1,578,366.96
"Bucharova-2009-Introduction history.txt",1,578,3.29
"Buckeridge-2007-Vegetation loss alte.txt",1,8,7.5
"Buckeridge-2007-Vegetation loss alte.txt",1,8,42.1
"Buckeridge-2007-Vegetation loss alte.txt",1,8,41.6
"Buckeridge-2007-Vegetation loss alte.txt",6,48,12.4
"Buckeridge-2007-Vegetation loss alte.txt",1,8,117.7
"Buckeridge-2007-Vegetation loss alte.txt",4,32,61.1
"Buckeridge-2007-Vegetation loss alte.txt",4,32,16.3
"Buckeridge-2007-Vegetation loss alte.txt",1,4,221.4
"Buckeridge-2007-Vegetation loss alte.txt",1,4,13.1
"Buckeridge-2007-Vegetation loss alte.txt",4,16,14.2
"Buckeridge-2007-Vegetation loss alte.txt",4,16,19.1
"Buckeridge-2007-Vegetation loss alte.txt",4,16,11.5
"Buckeridge-2007-Vegetation loss alte.txt",4,16,7.3
"Buckeridge-2007-Vegetation loss alte.txt",1,8,23.3
"Buckeridge-2007-Vegetation loss alte.txt",1,8,11.0
"Buckeridge-2007-Vegetation loss alte.txt",1,8,21.4
"Buckeridge-2007-Vegetation loss alte.txt",6,48,8.6
"Buckeridge-2007-Vegetation loss alte.txt",1,7,10.8
"Buckeridge-2007-Vegetation loss alte.txt",1,8,85.2
"Buckeridge-2007-Vegetation loss alte.txt",1,14,47.0
"Buckeridge-2007-Vegetation loss alte.txt",1,14,49.5
"Buckeridge-2007-Vegetation loss alte.txt",4,56,8.8
"Buckeridge-2007-Vegetation loss alte.txt",4,32,3.7
"Buckeridge-2007-Vegetation loss alte.txt",4,24,8.2
"Buckeridge-2007-Vegetation loss alte.txt",4,24,4.6
"Buckeridge-2007-Vegetation loss alte.txt",1,6,37.3
"Buckeridge-2007-Vegetation loss alte.txt",1,8,21.9
"Buckeridge-2007-Vegetation loss alte.txt",4,32,25.3
"Buckeridge-2007-Vegetation loss alte.txt",4,32,2.6
"Buckley-2008-Thermal and energeti.txt",1,480,193.7
"Buckley-2008-Thermal and energeti.txt",2,479,106.7
"Buckley-2008-Thermal and energeti.txt",1,480,45.0
"Buckley-2008-Thermal and energeti.txt",3,251,24.6
"Buckley-2008-Thermal and energeti.txt",1,479,3.2
"Buckley-2008-Thermal and energeti.txt",1,480,39.9
"Buckley-2008-Thermal and energeti.txt",2,479,142.6
"Buddle-2000-Succession of boreal.txt",2,6,7.34
"Buddle-2000-Succession of boreal.txt",2,6,21.5
"Buddle-2000-Succession of boreal.txt",1,6,7.1
"Buddle-2000-Succession of boreal.txt",2,6,5.28
"Buddle-2000-Succession of boreal.txt",1,6,7.2
"Buddle-2000-Succession of boreal.txt",1,6,9.13
"Buddle-2000-Succession of boreal.txt",1,6,15.8
"Bukovinszky-2007-Time allocation of a.txt",2,71,7.12
"Bukovinszky-2007-Time allocation of a.txt",1,24,155.04
"Bukovinszky-2007-Time allocation of a.txt",2,71,0.07
"Bukovinszky-2007-Time allocation of a.txt",2,71,0.24
"Bukovinszky-2007-Time allocation of a.txt",2,249,1.29
"Bukovinszky-2007-Time allocation of a.txt",2,249,5.55
"Bull-2006-Habitat shape, metap.txt",2,499,3.126
"Bull-2006-Habitat shape, metap.txt",8,1323,0.728
"Bull-2006-Habitat shape, metap.txt",2,1323,121.756
"Bulleri-2000-Grazing by two speci.txt",1,1,5.67
"Bulleri-2000-Grazing by two speci.txt",1,16,5.5
"Bulleri-2000-Grazing by two speci.txt",1,16,5.67
"Bulleri-2000-Grazing by two speci.txt",16,96,5.3
"Bulleri-2000-Grazing by two speci.txt",16,96,5.3
"Bulleri-2000-Grazing by two speci.txt",16,96,5.2
"Bulleri-2000-Grazing by two speci.txt",16,96,5.4
"Bulleri-2000-Grazing by two speci.txt",16,96,5.1
"Bulleri-2000-Grazing by two speci.txt",16,96,5.3
"Bulleri-2000-Grazing by two speci.txt",1,1,5.781
"Bulleri-2000-Grazing by two speci.txt",1,96,5.3
"Bulleri-2000-Grazing by two speci.txt",1,1,5.271
"Bulleri-2000-Grazing by two speci.txt",1,1,5.270
"Bullock-2009-A long-term study of.txt",4,4,1.4
"Bullock-2009-A long-term study of.txt",32,32,1.3
"Bullock-2009-A long-term study of.txt",4,5,1.1
"Bullock-2009-A long-term study of.txt",4,5,0.85
"Bullock-2009-A long-term study of.txt",4,5,0.09
"Bullock-2009-A long-term study of.txt",4,5,0.45
"Bullock-2009-A long-term study of.txt",4,5,1.2
"Bultman-2000-The cost of mutualis.txt",2,4,277.7
"Bultman-2000-The cost of mutualis.txt",1,6,57.6
"Bultman-2004-A fungal endophyte m.txt",1,96,5.5
"Bultman-2004-A fungal endophyte m.txt",1,100,6.8
"Bultman-2004-A fungal endophyte m.txt",1,233,4.24
"Bultman-2004-A fungal endophyte m.txt",1,186,1.49
"Bultman-2004-A fungal endophyte m.txt",1,186,20.77
"Bump-2009-Wolves modulate soil.txt",1,51,20.1
"Bump-2009-Wolves modulate soil.txt",1,49,18.1
"Bump-2009-Wolves modulate soil.txt",1,46,10.1
"Bump-2009-Wolves modulate soil.txt",1,39,22.6
"Bump-2009-Wolves modulate soil.txt",1,39,13.6
"Bump-2009-Wolves modulate soil.txt",1,46,5.5
"Bump-2009-Wolves modulate soil.txt",1,27,11.9
"Bump-2009-Wolves modulate soil.txt",3,14,6.1
"Bunn-2009-Arbuscular mycorrhiz.txt",1,11,45.0
"Bunn-2009-Arbuscular mycorrhiz.txt",2,55,7.5
"Bunn-2009-Arbuscular mycorrhiz.txt",2,68,4.0
"Bunn-2009-Arbuscular mycorrhiz.txt",1,10,80.5
"Bunn-2009-Arbuscular mycorrhiz.txt",1,48,44.3
"Bunn-2009-Arbuscular mycorrhiz.txt",1,35,81.1
"Bunn-2009-Arbuscular mycorrhiz.txt",1,10,12.7
"Bunn-2009-Arbuscular mycorrhiz.txt",1,17,10.2
"Bunn-2009-Arbuscular mycorrhiz.txt",1,10,45.6
"Bunn-2009-Arbuscular mycorrhiz.txt",1,102,56.3
"Bunn-2009-Arbuscular mycorrhiz.txt",1,10,57.3
"Bunn-2009-Arbuscular mycorrhiz.txt",2,48,1.10
"Bunn-2009-Arbuscular mycorrhiz.txt",1,35,14.7
"Bunn-2009-Arbuscular mycorrhiz.txt",1,9,4.7
"Bunn-2009-Arbuscular mycorrhiz.txt",1,10,12.5
"Bunnefeld-2009-Factors affecting un.txt",1,11,3.2
"Bunnefeld-2009-Factors affecting un.txt",1,11,0.1
"Bunnefeld-2009-Factors affecting un.txt",1,11,0.5
"Bunnefeld-2009-Factors affecting un.txt",2,15,0.1
"Bunnefeld-2009-Factors affecting un.txt",1,15,0.004
"Bunnefeld-2009-Factors affecting un.txt",1,15,1.42
"Bunnefeld-2009-Factors affecting un.txt",1,15,1.71
"Bunnefeld-2009-Factors affecting un.txt",1,10,1.3
"Bunnefeld-2009-Factors affecting un.txt",1,10,1.8
"Bunnefeld-2009-Factors affecting un.txt",1,10,0.002
"Burgess-2006-Habitat differentiat.txt",2,133,1.31
"Burgess-2006-Habitat differentiat.txt",1,133,43.51
"Burgess-2006-Habitat differentiat.txt",4,133,2.12
"Burgess-2006-Habitat differentiat.txt",2,133,1.30
"Burgess-2006-Habitat differentiat.txt",2,80,11.93
"Burgess-2006-Habitat differentiat.txt",1,80,5.38
"Burgess-2006-Habitat differentiat.txt",6,80,6.94
"Burgess-2006-Habitat differentiat.txt",2,80,0.65
"Burgess-2006-Habitat differentiat.txt",2,16,9.07
"Burgess-2006-Habitat differentiat.txt",1,16,44.11
"Burgess-2006-Habitat differentiat.txt",2,16,19.34
"Burgess-2006-Habitat differentiat.txt",3,34,8.65
"Burgess-2006-Habitat differentiat.txt",2,16,0.88
"Burgess-2006-Habitat differentiat.txt",3,25,4.34
"Burke-2000-Landscape and fragme.txt",1,133,6.44
"Burke-2000-Landscape and fragme.txt",1,33,33.88
"Burkle-2010-Beyond biomass_ meas.txt",4,40,4.41
"Burkle-2010-Beyond biomass_ meas.txt",2,21,0.99
"Burkle-2010-Beyond biomass_ meas.txt",2,8,0.68
"Burkle-2010-Beyond biomass_ meas.txt",2,8,0.58
"Burkle-2010-Beyond biomass_ meas.txt",2,18,4.29
"Burkle-2010-Beyond biomass_ meas.txt",2,18,3.81
"Burkle-2010-Beyond biomass_ meas.txt",2,6,7.19
"Burkle-2010-Beyond biomass_ meas.txt",2,6,0.64
"Burkle-2010-Beyond biomass_ meas.txt",2,21,14.96
"Burkle-2010-Beyond biomass_ meas.txt",2,21,13.78
"Burkle-2010-Beyond biomass_ meas.txt",2,21,29.46
"Burkle-2010-Beyond biomass_ meas.txt",2,13,0.021
"Burkle-2010-Beyond biomass_ meas.txt",2,21,0.84
"Burkle-2010-Beyond biomass_ meas.txt",2,21,5.26
"Burkle-2010-Beyond biomass_ meas.txt",2,9,0.90
"Burkle-2010-Beyond biomass_ meas.txt",2,18,3.67
"Burkle-2010-Beyond biomass_ meas.txt",2,21,5.29
"Burkle-2010-Beyond biomass_ meas.txt",2,8,1.38
"Burkle-2010-Beyond biomass_ meas.txt",2,8,0.17
"Burkle-2010-Beyond biomass_ meas.txt",2,18,7.64
"Burkle-2010-Beyond biomass_ meas.txt",2,21,3.7
"Burkle-2010-Beyond biomass_ meas.txt",2,16,4.84
"Burkle-2010-Beyond biomass_ meas.txt",1,16,11.79
"Burkle-2010-Beyond biomass_ meas.txt",1,16,0.018
"Burkle-2010-Beyond biomass_ meas.txt",1,20,7.41
"Burkle-2010-Beyond biomass_ meas.txt",1,20,13.73
"Burkle-2010-Beyond biomass_ meas.txt",2,20,0.72
"Burkle-2010-Beyond biomass_ meas.txt",2,20,0.59
"Burkle-2010-Beyond biomass_ meas.txt",2,24,12.68
"Burkle-2010-Beyond biomass_ meas.txt",2,24,17.27
"Burkle-2010-Beyond biomass_ meas.txt",2,40,7.91
"Burkle-2010-Beyond biomass_ meas.txt",2,40,18.11
"Burkle-2010-Beyond biomass_ meas.txt",2,20,8.83
"Burkle-2010-Beyond biomass_ meas.txt",2,21,7.1
"Burkle-2010-Beyond biomass_ meas.txt",2,20,5.88
"Burkle-2010-Beyond biomass_ meas.txt",4,225,0.24
"Burkle-2010-Beyond biomass_ meas.txt",1,112,8.00
"Burkle-2010-Beyond biomass_ meas.txt",2,6,0.16
"Burkle-2010-Beyond biomass_ meas.txt",2,18,2.76
"Burks-2000-Macrophyte and fish.txt",3,66,5.059
"Burks-2000-Macrophyte and fish.txt",3,36,0.462
"Burks-2000-Macrophyte and fish.txt",3,32,16.18
"Burks-2000-Macrophyte and fish.txt",3,32,27.00
"Burks-2000-Macrophyte and fish.txt",3,32,31.42
"Burks-2000-Macrophyte and fish.txt",3,32,21.49
"Burns-2005-A prescription for l.txt",2,62,13.20
"Burthe-2006-Cowpox virus infecti.txt",1,1385,15.85
"Burthe-2006-Cowpox virus infecti.txt",1,1393,10.45
"Burthe-2006-Cowpox virus infecti.txt",1,1337,4.89
"Burthe-2006-Cowpox virus infecti.txt",1,1089,14.69
"Burthe-2006-Cowpox virus infecti.txt",1,1094,6.08
"Burton-2000-Fitness differences.txt",1,36,12.46
"Burton-2000-Fitness differences.txt",1,36,2.85
"Burton-2000-Fitness differences.txt",3,44,15.23
"Butler-2008-Acceleration of vege.txt",1,16,35.85
"Butler-2008-Acceleration of vege.txt",1,19,24.26
"Butler-2008-Acceleration of vege.txt",1,12,13.34
"Butler-2008-Acceleration of vege.txt",1,19,21.81
"Butler-2008-Acceleration of vege.txt",1,19,2.58
"Butler-2008-Acceleration of vege.txt",1,19,4.49
"Butler-2008-Acceleration of vege.txt",1,12,8.06
"Butler-2008-Acceleration of vege.txt",1,23,7.25
"Butler-2008-Acceleration of vege.txt",1,11,0.04
"Butler-2008-Acceleration of vege.txt",1,19,9.43
"Butler-2008-Acceleration of vege.txt",1,23,12.17
"Butler-2008-Acceleration of vege.txt",1,23,0.01
"Butler-2008-Acceleration of vege.txt",1,19,0.05
"Butler-2008-Acceleration of vege.txt",1,23,40.19
"Butler-2008-Acceleration of vege.txt",1,25,8.77
"Butler-2008-Acceleration of vege.txt",1,23,9.44
"Butler-2008-Acceleration of vege.txt",1,20,4.62
"Butler-2008-Acceleration of vege.txt",1,20,4.75
"Butler-2008-Acceleration of vege.txt",1,18,8.99
"Butler-2008-Acceleration of vege.txt",1,36,1.36
"Butler-2008-Acceleration of vege.txt",1,22,13.88
"Butler-2008-Acceleration of vege.txt",1,34,4.18
"Buza-2000-Genetic erosion, inb.txt",2,81,5.81
"Buza-2000-Genetic erosion, inb.txt",1,108,12.3
"Buza-2000-Genetic erosion, inb.txt",1,98,17.7
"Buza-2000-Genetic erosion, inb.txt",1,103,6.22
"Buza-2000-Genetic erosion, inb.txt",1,103,10.6
"Byers-2000-Competition between.txt",1,26,19.62
"Byers-2000-Competition between.txt",1,33,17.4
"Byers-2000-Competition between.txt",1,39,22.5
"Byers-2000-Effects of body size.txt",1,34,5.27
"Byers-2000-Effects of body size.txt",1,33,5.8
"Byers-2000-Effects of body size.txt",1,29,5.6
"Byers-2000-Effects of body size.txt",1,37,5.4
"Byers-2000-Effects of body size.txt",1,33,5.6
"Byers-2000-Effects of body size.txt",1,29,5.16
"Byers-2000-Effects of body size.txt",1,29,5.8
"Byers-2000-Effects of body size.txt",1,33,5.5
"Byholm-2007-Interactions between.txt",3,214,7.30
"Byholm-2007-Interactions between.txt",30,214,0.99
"Byholm-2007-Interactions between.txt",10,214,1.84
"Byholm-2007-Interactions between.txt",9,197,0.51
"Byholm-2007-Interactions between.txt",2,140,1.68
"Byholm-2007-Interactions between.txt",3,140,5.78
"Byholm-2007-Interactions between.txt",4,159,7.21
"Byholm-2007-Interactions between.txt",1,159,27.49
"Byholm-2007-Interactions between.txt",2,827,8.09
"Byholm-2007-Interactions between.txt",2,171,2.98
"Byholm-2007-Interactions between.txt",3,171,3.29
"Byholm-2007-Interactions between.txt",4,1058,7.48
"Byholm-2007-Interactions between.txt",1,651,4.34
"Byholm-2007-Interactions between.txt",2,215,4.61
"Byholm-2007-Interactions between.txt",1,25,11.48
"Byholm-2008-Food regulates repro.txt",1,35,6.75
"Byholm-2008-Food regulates repro.txt",1,15,5.97
"Byholm-2008-Food regulates repro.txt",1,15,4.80
"Byholm-2008-Food regulates repro.txt",1,15,5.37
"Byholm-2008-Food regulates repro.txt",1,15,9.27
"Byholm-2008-Food regulates repro.txt",1,65,4.11
"Byholm-2008-Food regulates repro.txt",3,81,3.92
"Byholm-2008-Food regulates repro.txt",3,91,1.97
"Byholm-2008-Food regulates repro.txt",3,172,0.49
"Byrne-2000-Does multiple patern.txt",1,24,13.14
"Byrne-2000-Does multiple patern.txt",1,24,0.048
"Byrne-2000-Does multiple patern.txt",1,24,0.295
"Byrne-2000-Does multiple patern.txt",1,26,23.237
"Byrne-2000-Does multiple patern.txt",1,26,0.086
