"Hochwender-2000-The potential for an.txt",1,16,0.3,2.0
"Hochwender-2000-The potential for an.txt",1,23,4.6,2.0
"Hochwender-2000-The potential for an.txt",1,94,7.94,7.0
"Hochwender-2000-The potential for an.txt",1,13,5.2,0.04
"Hochwender-2000-The potential for an.txt",1,13,1.3,0.27
"Hochwender-2000-The potential for an.txt",1,13,0.8,0.39
"Hochwender-2000-The potential for an.txt",14,66,1.9,0.05
"Hochwender-2000-The potential for an.txt",14,31,1.8,0.10
"Hochwender-2000-The potential for an.txt",14,49,3.1,0.02
"Hochwender-2000-The potential for an.txt",14,37,4.0,0.002
"Hochwender-2000-The potential for an.txt",1,13,14.8,0.002
"Hochwender-2000-The potential for an.txt",14,35,3.0,0.004
"Hochwender-2000-The potential for an.txt",1,13,5.9,0.03
"Hochwender-2000-The potential for an.txt",1,13,4.6,0.05
"Hochwender-2000-The potential for an.txt",1,18,0.6,8.0
"Hochwender-2000-The potential for an.txt",1,13,5.9,0.03
"Hochwender-2000-The potential for an.txt",1,13,4.6,0.05
"Hochwender-2000-The potential for an.txt",14,22,1.1,0.44
"Hochwender-2000-The potential for an.txt",1,13,0.6,0.47
"Hochwender-2000-The potential for an.txt",1,13,2.6,0.13
"Hochwender-2000-The potential for an.txt",1,13,3.0,0.11
"Hochwender-2000-The potential for an.txt",1,13,11.9,0.004
"Hochwender-2000-The potential for an.txt",1,13,3.0,0.11
"Hoffmann-2000-Elevated CO2 enhance.txt",1,128,25.3,0.0001
"Hoffmann-2000-Elevated CO2 enhance.txt",1,128,8.9,0.003
"Hoffmann-2000-Elevated CO2 enhance.txt",1,128,2.43,0.12
"Hoffmann-2000-Elevated CO2 enhance.txt",1,128,5.41,0.02
"Hoffmann-2000-Elevated CO2 enhance.txt",1,128,9.48,0.003
"Hoffmann-2000-Elevated CO2 enhance.txt",1,128,159.0,0.0001
"Hoffmann-2000-Elevated CO2 enhance.txt",1,139,0.34,0.56
"Hoffmann-2000-Elevated CO2 enhance.txt",1,32,5.35,0.027
"Hoffmann-2000-Elevated CO2 enhance.txt",1,32,7.08,0.012
"Hoffmann-2000-Elevated CO2 enhance.txt",1,16,0.08,0.77
"Hoffmann-2000-Elevated CO2 enhance.txt",1,16,7.38,0.015
"Hoffmann-2000-Elevated CO2 enhance.txt",1,31,1.83,0.19
"Hoffmann-2000-Elevated CO2 enhance.txt",1,32,12.36,0.001
"Holenweg-2000-Hibernation behavior.txt",4,32,3.259,0.024
"Holenweg-2000-Hibernation behavior.txt",1,7,4.036,0.077
"Holler-1993-The Relationship bet.txt",4,2,20.01,0.0480
"Holyoak-2000-Effects of nutrient.txt",2,6,0.25,0.8
"Howell-2000-Landscape effects me.txt",1,8,11.4,0.01
"Hughes-2000-Effects of mating hi.txt",1,31,27.24,0.0001
"Hughes-2000-Effects of mating hi.txt",1,37,20.66,0.0001
"Hughes-2000-Effects of mating hi.txt",1,36,9.81,0.0034
"Hughes-2000-Effects of mating hi.txt",1,25,7.87,0.0096
"Hughes-2000-Effects of mating hi.txt",1,25,3.25,0.0833
"Hughes-2000-Effects of mating hi.txt",1,25,4.84,0.0373
"Hughes-2000-Effects of mating hi.txt",1,16,9.46,0.0072
"Hughes-2000-Effects of mating hi.txt",3,13,12.0,0.0005
"Hughes-2000-Effects of mating hi.txt",1,25,7.98,0.0092
"Hughes-2000-Effects of mating hi.txt",3,23,7.23,0.0014
"Hughes-2000-Effects of mating hi.txt",1,19,23.33,0.0001
"Hughes-2000-Effects of mating hi.txt",1,25,9.92,0.0042
"Hughes-2000-Effects of mating hi.txt",2,32,11.434,0.001
"Hughes-2000-Effects of mating hi.txt",1,41,5.22,0.028
"Hughes-2000-Effects of mating hi.txt",1,26,4.34,0.0472
"Hughes-2000-Effects of mating hi.txt",1,26,4.31,0.0478
"Hughes-2000-Effects of mating hi.txt",1,15,2.49,0.1358
"Hughes-2000-Effects of mating hi.txt",2,25,2.55,0.0982
"Hughes-2000-Effects of mating hi.txt",2,14,4.3247,0.0345
"Humphries-1996-Reproductive demands.txt",1,0,16.9,0.002
"Hunter-2000-Gregariousness and r.txt",2,33,1.48,0.24
"Husband-2000-Constraints on polyp.txt",1,503,5.35,0.05
"Husband-2000-Constraints on polyp.txt",1,298,100.7,0.0001
"Husband-2000-Constraints on polyp.txt",2,4,1.2,0.25
"Husband-2000-Constraints on polyp.txt",4,5,2.9,0.10
"Husband-2000-Constraints on polyp.txt",1,6,1.1,0.25
"Hyvarinen-2000-Phenols in reproduct.txt",4,18,5.01,0.007
"Hyvarinen-2000-Phenols in reproduct.txt",4,18,0.60,0.69
"Illius-2002-Mechanisms of functi.txt",6,152,2.47,0.022
"Ingvarsson-2000-Differential migrati.txt",1,62,5.04,0.014
"Ishii-2012-Phenological associa.txt",2,64,20.14,0.001
"James-2000-Why are there so man.txt",5,165,25.4,0.0001
"James-2000-Why are there so man.txt",12,158,16.8,0.0001
"James-2000-Why are there so man.txt",5,66,5.9,0.0001
"James-2000-Why are there so man.txt",5,66,0.9,0.47
"James-2000-Why are there so man.txt",6,65,1.36,0.24
"James-2000-Why are there so man.txt",6,65,3.92,0.002
"James-2000-Why are there so man.txt",6,65,0.68,0.67
"James-2000-Why are there so man.txt",5,64,16.49,0.001
"Johnson-1992-Physical Characteriz.txt",3,116,144.90,0.001
"Johnson-1993-The Cost of Polygyny.txt",1,59,2.36,0.10
"Jonsson-2000-Does risk of predati.txt",6,24,6.94,0.001
"Jonsson-2000-Does risk of predati.txt",6,24,5.19,0.002
"Jonsson-2000-Does risk of predati.txt",1,4,0.22,0.664
"Jonsson-2000-Does risk of predati.txt",6,24,0.64,0.698
"Jonsson-2000-Does risk of predati.txt",6,24,0.21,0.974
"Jonsson-2000-Does risk of predati.txt",1,4,0.41,0.557
"Jonsson-2000-Does risk of predati.txt",6,24,1.45,0.237
"Jonsson-2000-Does risk of predati.txt",1,4,1.79,0.252
"Jonsson-2000-Does risk of predati.txt",6,24,0.31,0.924
"Jonsson-2000-Does risk of predati.txt",6,24,8.69,0.001
"Jonsson-2000-Does risk of predati.txt",1,13,1.87,0.195
"Jonsson-2000-Does risk of predati.txt",1,13,0.23,0.637
"Jonsson-2000-Does risk of predati.txt",6,13,0.22,0.963
"Jonsson-2000-Does risk of predati.txt",1,13,0.7,0.389
"Jonsson-2000-Does risk of predati.txt",1,13,5.50,0.036
"Jonsson-2000-Does risk of predati.txt",6,13,0.36,0.891
"Jonsson-2000-Does risk of predati.txt",1,13,2.20,0.162
"Jonsson-2000-Does risk of predati.txt",2,21,5.21,0.015
"Jonsson-2000-Does risk of predati.txt",1,22,3.04,0.095
"Jonsson-2000-Does risk of predati.txt",6,22,1.57,0.204
"Jonsson-2000-Does risk of predati.txt",2,21,1.10,0.351
"Jonsson-2000-Does risk of predati.txt",1,13,0.47,0.507
"Jonsson-2000-Does risk of predati.txt",1,13,0.41,0.534
"Jonsson-2000-Does risk of predati.txt",8,32,11.01,0.001
"Jonsson-2000-Does risk of predati.txt",1,4,0.01,0.993
"Jonsson-2000-Does risk of predati.txt",8,32,1.90,0.094
"Jonsson-2000-Does risk of predati.txt",8,32,1.83,0.108
"Jonsson-2000-Does risk of predati.txt",1,4,0.07,0.799
"Jonsson-2000-Ecosystem process ra.txt",1,59,0.000001,0.5
"Joshi-2000-Root hemiparasites a.txt",1,25,3.05,0.09
"Joshi-2000-Root hemiparasites a.txt",1,29,2.99,0.1
"Juliano-1990-The Relationship bet.txt",4,99,6.84,0.0001
"Juliano-1990-The Relationship bet.txt",1,33,4.77,0.0361
"Karban-2000-Communication betwee.txt",1,49,5.766,0.020
"Karban-2000-Communication betwee.txt",1,185,16.591,0.001
"Karban-2000-Communication betwee.txt",1,47,7.54,0.009
"Karban-2000-Communication betwee.txt",1,100,4.775,0.031
"Keller-2000-Genetic introgressio.txt",1,40,4.17,0.043
"Kelly-2000-Predator satiation a.txt",1,86,0.25,0.621
"Keppie-2000-Spruce grouse, a non.txt",31,461,1.24,0.18
"Keppie-2000-Spruce grouse, a non.txt",31,461,1.26,0.16
"Keppie-2000-Spruce grouse, a non.txt",1,485,1.21,0.27
"Keppie-2000-Spruce grouse, a non.txt",1,485,0.37,0.54
"Keppie-2000-Spruce grouse, a non.txt",2,485,0.12,0.89
"Keppie-2000-Spruce grouse, a non.txt",1,485,0.67,0.41
"Keppie-2000-Spruce grouse, a non.txt",1,38,1.83,0.18
"Keppie-2000-Spruce grouse, a non.txt",1,38,1.00,0.32
"Keppie-2000-Spruce grouse, a non.txt",1,1,1.83,0.50
"Keppie-2000-Spruce grouse, a non.txt",1,257,0.07,0.79
"Keppie-2000-Spruce grouse, a non.txt",1,257,2.55,0.11
"Keppie-2000-Spruce grouse, a non.txt",11,257,0.47,0.92
"Keppie-2000-Spruce grouse, a non.txt",1,257,1.80,0.18
"Kery-2000-Reduced fecundity an.txt",1,15,3.98,0.06
"Kery-2000-Reduced fecundity an.txt",1,15,3.36,0.09
"King-2000-Sex ratio and ovipos.txt",1,38,18.54,0.001
"King-2000-Sex ratio and ovipos.txt",1,38,14.76,0.001
"King-2000-Sex ratio and ovipos.txt",1,38,0.07,0.80
"King-2000-Sex ratio and ovipos.txt",1,13,4.75,0.048
"King-2000-Sex ratio and ovipos.txt",1,13,370.84,0.001
"King-2000-Sex ratio and ovipos.txt",1,13,0.63,0.44
"King-2000-Sex ratio and ovipos.txt",1,32,6.70,0.014
"King-2000-Sex ratio and ovipos.txt",1,32,6.95,0.013
"King-2000-Sex ratio and ovipos.txt",1,32,1.10,0.30
"King-2000-Sex ratio and ovipos.txt",1,334,27.85,0.001
"King-2000-Sex ratio and ovipos.txt",1,334,193.36,0.001
"King-2000-Sex ratio and ovipos.txt",1,334,0.09,0.77
"King-2000-Sex ratio and ovipos.txt",1,22,0.94,0.34
"Klemola-2000-Do delayed effects o.txt",1,31,4.3,0.046
"Klemola-2000-Do delayed effects o.txt",1,31,11.8,0.002
"Klemola-2000-Do delayed effects o.txt",1,31,6.2,0.018
"Klemola-2000-Do delayed effects o.txt",1,31,3.7,0.064
"Klemola-2000-Do delayed effects o.txt",1,14,4.2,0.060
"Klemola-2000-Experimental tests o.txt",1,6,49.5,0.001
"Klemola-2000-Experimental tests o.txt",4,24,1.8,0.162
"Kochy-2000-Competitive effects.txt",1,4,11.5,0.03
"Komers-2000-The effect of demogr.txt",22,9,4.3,0.015
"Koricheva-2000-Numerical responses.txt",1,25,5.96,0.05
"Koricheva-2000-Numerical responses.txt",2,25,9.27,0.01
"Koricheva-2000-Numerical responses.txt",1,25,7.49,0.05
"Koricheva-2000-Numerical responses.txt",1,25,5.96,0.05
"Koricheva-2000-Numerical responses.txt",1,25,4.37,0.05
"Koricheva-2000-Numerical responses.txt",2,25,3.52,0.05
"Koricheva-2000-Numerical responses.txt",2,25,7.93,0.01
"Koricheva-2000-Numerical responses.txt",1,45,4.69,0.05
"Koricheva-2000-Numerical responses.txt",1,25,4.30,0.05
"Koricheva-2000-Numerical responses.txt",2,25,5.04,0.05
"Koricheva-2000-Numerical responses.txt",2,48,4.22,0.05
"Koricheva-2000-Numerical responses.txt",2,48,4.83,0.05
"Koricheva-2000-Numerical responses.txt",1,25,7.42,0.05
"Koricheva-2000-Numerical responses.txt",1,25,6.21,0.05
"Koricheva-2000-Numerical responses.txt",2,25,5.32,0.05
"Koricheva-2000-Numerical responses.txt",2,25,6.65,0.01
"Koricheva-2000-Numerical responses.txt",1,25,4.26,0.05
"Koricheva-2000-Numerical responses.txt",4,21,4.86,0.01
"Koricheva-2000-Numerical responses.txt",1,30,19.44,0.001
"Koseki-2000-Sexual selection on.txt",13,55,0.76,0.70
"Koseki-2000-Sexual selection on.txt",2,66,1.20,0.31
"Koseki-2000-Sexual selection on.txt",2,11,0.37,0.70
"Koseki-2000-Sexual selection on.txt",2,11,1.56,0.25
"Koseki-2000-Sexual selection on.txt",2,11,0.82,0.47
"Koseki-2000-Sexual selection on.txt",1,19,8.96,0.01
"Koseki-2000-Sexual selection on.txt",1,30,10.84,0.01
"Koseki-2000-Sexual selection on.txt",1,19,8.96,0.01
"Kotanen-2000-Effects of simulated.txt",10,96,2.765,0.01
"Kotanen-2000-Effects of simulated.txt",10,91,4.431,0.0001
"Kotanen-2000-Effects of simulated.txt",10,95,2.435,0.05
"Kotanen-2000-Effects of simulated.txt",10,59,1.643,0.05
"Kotanen-2000-Effects of simulated.txt",10,380,2.800,0.01
"Kotanen-2000-Effects of simulated.txt",2,38,0.3,0.7
"Kotanen-2000-Effects of simulated.txt",20,380,1.2,0.3
"Kotiaho-2000-Testing the assumpti.txt",5,197,0.56,0.733
"Kotiaho-2000-Testing the assumpti.txt",2,104,4.84,0.010
"Kotze-2000-Colonization success.txt",1,22,2.34,0.14
"Kover-2000-Effects of parasitic.txt",1,61,0.35,0.555
"Kover-2000-Effects of parasitic.txt",1,57,3.27,0.077
"Kover-2000-Effects of parasitic.txt",1,65,4.80,0.032
"Kover-2000-Effects of parasitic.txt",1,61,0.07,0.787
"Kover-2000-Effects of parasitic.txt",1,57,0.16,0.694
"Kover-2000-Effects of parasitic.txt",1,65,0.71,0.798
"Kover-2000-Effects of parasitic.txt",1,61,0.01,0.995
"Kover-2000-Effects of parasitic.txt",1,57,0.45,0.507
"Kover-2000-Effects of parasitic.txt",1,65,0.70,0.795
"Kover-2000-Effects of parasitic.txt",1,61,0.35,0.556
"Kover-2000-Effects of parasitic.txt",1,61,0.02,0.229
"Kover-2000-Effects of parasitic.txt",1,61,2.88,0.095
"Kover-2000-Effects of parasitic.txt",1,61,2.85,0.097
"Kover-2000-Effects of parasitic.txt",1,65,0.36,0.553
"Kover-2000-Effects of parasitic.txt",1,64,2.08,0.154
"Kover-2000-Effects of parasitic.txt",1,65,17.58,0.001
"Kover-2000-Effects of parasitic.txt",1,64,50.04,0.001
"Kover-2000-Effects of parasitic.txt",1,65,56.24,0.001
"Kover-2000-Effects of parasitic.txt",1,64,6.74,0.012
"Krams-2000-Length of feeding da.txt",1,23,6.77,0.05
"Krams-2000-Length of feeding da.txt",1,23,28.24,0.0001
"Krams-2000-Length of feeding da.txt",1,23,41.34,0.0001
"Krams-2000-Length of feeding da.txt",1,23,1.16,0.05
"Krams-2000-Length of feeding da.txt",1,23,0.85,0.05
"Kratz-1996-Effects of stoneflie.txt",1,10,40.1,0.001
"Kratz-1996-Effects of stoneflie.txt",1,10,24.1,0.001
"Krebs-1999-Last but not least_.txt",4,3,7.2,0.01
"Kvarnemo-2000-The influence of pot.txt",1,89,4.02,0.048
"Kvarnemo-2000-The influence of pot.txt",1,89,0.01,0.91
"Kvarnemo-2000-The influence of pot.txt",1,62,0.006,0.94
"Kvarnemo-2000-The influence of pot.txt",1,62,0.02,0.88
"Kvarnemo-2000-The influence of pot.txt",1,89,1.80,0.18
"Kvarnemo-2000-The influence of pot.txt",1,89,3.05,0.084
"Kvarnemo-2000-The influence of pot.txt",1,62,0.008,0.93
"Kvarnemo-2000-The influence of pot.txt",1,62,8.04,0.006
"Kvarnemo-2000-The influence of pot.txt",1,62,1.07,0.30
"Kvarnemo-2000-The influence of pot.txt",1,157,42.57,0.001
"Kvarnemo-2000-The influence of pot.txt",1,89,0.1,0.75
"Kvarnemo-2000-The influence of pot.txt",1,62,0.7,0.42
"Labeelund-1989-Latitudinal Variatio.txt",3,22,15.362,0.0001
"Lambin-1993-Influence of Female.txt",1,126,5.70,0.02
"Lambin-1993-Influence of Female.txt",1,126,2.73,0.1
"Lambin-1993-Influence of Female.txt",2,105,5.82,0.01
"Lambin-1993-Influence of Female.txt",1,125,4.47,0.04
"Lambin-2000-Cyclic dynamics in f.txt",2,110,1.15,0.32
"Langeland-1991-Resource Partitionin.txt",6,5121,162.78,0.001
"Langen-2000-The red and the blac.txt",2,97,1.0,0.4
"Langen-2000-The red and the blac.txt",2,11,0.6,0.5
"Langen-2000-The red and the blac.txt",2,11,2.2,0.16
"Langen-2000-The red and the blac.txt",1,12,0.4,0.5
"Langen-2000-The red and the blac.txt",1,12,0.2,0.7
"Langen-2000-The red and the blac.txt",1,14,14.1,0.002
"Langen-2000-The red and the blac.txt",1,14,0.9,0.4
"Latta-2000-A hierarchical analy.txt",1,17,3.75,0.70
"Latta-2000-A hierarchical analy.txt",1,17,0.23,0.64
"Laurila-2000-Behavioural response.txt",2,16,0.11,0.90
"Laurila-2000-Behavioural response.txt",8,64,1.37,0.23
"Laurila-2000-Behavioural response.txt",32,64,0.71,0.86
"Legge-2000-Siblicide in the coo.txt",2,189,12.2,0.001
"Legge-2000-Siblicide in the coo.txt",1,55,63.9,0.001
"Legge-2000-Siblicide in the coo.txt",1,17,0.14,0.71
"Lempa-2000-Covariation of fluct.txt",29,60,32.50,0.001
"Lewis-2000-Effects of above- an.txt",1,8,46.7,0.001
"Lewis-2000-Effects of above- an.txt",1,16,5.91,0.05
"Li-2004-Energy partitioning.txt",1,12,67.07,0.001
"Li-2004-Energy partitioning.txt",28,139,10.4,0.0001
"Liancourt-2005-Stress tolerance and.txt",2,17,5.40,0.02
"Liancourt-2005-Stress tolerance and.txt",2,17,4.19,0.03
"Lill-2003-Ecosystem engineerin.txt",12,168,6.16,0.0001
"Lill-2003-Ecosystem engineerin.txt",12,148,2.63,0.0033
"Lill-2003-Ecosystem engineerin.txt",5,85,0.80,0.56
"Lill-2003-Ecosystem engineerin.txt",5,75,0.55,0.74
"Lill-2003-Ecosystem engineerin.txt",12,168,6.16,0.0001
"Lill-2003-Ecosystem engineerin.txt",12,148,2.63,0.0033
"Limburg-2001-Through the gauntlet.txt",6,163,1.39,0.22
"Lipar-2000-Maternally derived y.txt",3,35,4.0,0.020
"Lipar-2000-Maternally derived y.txt",3,35,3.74,0.025
"Lively-2000-Predator-induced def.txt",3,694,9.19,0.001
"Losos-2000-Evolutionary implica.txt",1,62,5.04,0.014
"Lotze-2000-Propagule banks, her.txt",1,25,30.12,0.0001
"Lotze-2000-Propagule banks, her.txt",1,25,11.92,0.0020
"Lotze-2000-Propagule banks, her.txt",1,30,17.11,0.0003
"Lowman-1992-Leaf Growth Dynamics.txt",2,72,4.13,0.05
"Lowman-1992-Leaf Growth Dynamics.txt",11,12,3.79,0.05
"Macdonald-2000-Farmers and the cust.txt",9,1219,11.3,0.001
"Macdonald-2000-Farmers and the cust.txt",9,1033,6.51,0.001
"Macdonald-2000-Farmers and the cust.txt",1,1219,0.16,0.692
"Macdonald-2000-Farmers and the cust.txt",6,1219,1.02,0.408
"Macdonald-2000-Farmers and the cust.txt",1,1084,3.01,0.002
"Macdonald-2000-Farmers and the cust.txt",3,897,5.87,0.0089
"Macdonald-2000-Farmers and the cust.txt",2,964,1.33,0.2646
"Macdonald-2000-Farmers and the cust.txt",2,933,1.59,0.2051
"Macdonald-2000-Farmers and the cust.txt",1,367,3.48,0.063
"MacDougall-2010-Consumer-based limit.txt",1,387,1.41,0.23
"Macia-2000-Seasonal availabilit.txt",1,17,17.78,0.001
"Macia-2000-Seasonal availabilit.txt",1,17,3.72,0.074
"Macia-2000-Seasonal availabilit.txt",1,17,6.55,0.023
"Macia-2000-Seasonal availabilit.txt",1,17,2.61,0.128
"MacNeil-2000-Differential physico.txt",1,4,119.8,0.01
"MacNeil-2000-Differential physico.txt",1,4,2978.5,0.0001
"MacNeil-2000-Differential physico.txt",1,4,18.1,0.05
"MacNeil-2000-Differential physico.txt",1,4,19.3,0.05
"MacNeil-2000-Differential physico.txt",1,4,17.5,0.05
"MacNeil-2000-Differential physico.txt",1,4,16.8,0.05
"MacNeil-2000-Differential physico.txt",3,40,464.1,0.0001
"MacNeil-2000-Differential physico.txt",1,40,14.2,0.001
"MacNeil-2000-Differential physico.txt",3,40,2.9,0.05
"MacNeil-2000-Differential physico.txt",1,40,11.1,0.01
"MacNeil-2000-Differential physico.txt",1,40,6.9,0.05
"MacNeil-2000-Differential physico.txt",3,40,3.8,0.05
"MacNeil-2000-Differential physico.txt",3,40,14.4,0.0001
"MacNeil-2000-Differential physico.txt",1,40,30.3,0.0001
"MacNeil-2000-Differential physico.txt",3,40,2.8,0.05
"Madsen-2000-Rain, fish and snake.txt",9,3084,157.93,0.0001
"Madsen-2000-Rain, fish and snake.txt",4,3084,582.92,0.0001
"Madsen-2000-Rain, fish and snake.txt",9,782,30.9,0.0001
"Madsen-2000-Rain, fish and snake.txt",9,279,30.2,0.0001
"Madsen-2000-Rain, fish and snake.txt",9,406,49.5,0.0001
"Main-2000-The impact of tick p.txt",1,67,16.88,0.001
"Main-2000-The impact of tick p.txt",1,19,1.95,0.18
"Main-2000-The impact of tick p.txt",1,48,5.23,0.027
"Main-2000-The impact of tick p.txt",1,48,7.56,0.008
"Main-2000-The impact of tick p.txt",4,69,0.30,0.88
"Massei-2000-Disarmed by domestic.txt",1,24,45.07,0.001
"Massei-2000-Disarmed by domestic.txt",1,24,4.44,0.046
"Massei-2000-Disarmed by domestic.txt",1,24,3.06,0.093
"Massei-2000-Disarmed by domestic.txt",1,24,8.96,0.006
"Massei-2000-Disarmed by domestic.txt",1,34,189.13,0.001
"Massei-2000-Disarmed by domestic.txt",1,34,75.96,0.001
"Massei-2000-Disarmed by domestic.txt",1,34,67.67,0.001
"Massemin-2000-Reversed sexual size.txt",2,252,0.07,0.93
"Maul-2000-Water quality of sea.txt",1,6,5.01,0.0067
"Maul-2000-Water quality of sea.txt",3,18,4.44,0.0168
"Maul-2000-Water quality of sea.txt",3,18,7.44,0.0019
"Maul-2000-Water quality of sea.txt",3,18,9.72,0.0005
"Maul-2000-Water quality of sea.txt",3,18,9.42,0.0006
"Maul-2000-Water quality of sea.txt",3,18,14.41,0.0045
"Maul-2000-Water quality of sea.txt",3,18,20.89,0.0001
"Maul-2000-Water quality of sea.txt",3,18,7.25,0.0022
"Mazzoni-2000-Longitudinal structu.txt",630,16,54.3,0.001
"McIntyre-2000-Responses of bullfro.txt",1,15,30.94,0.001
"McIntyre-2000-Responses of bullfro.txt",1,15,0.471,0.503
"McIntyre-2000-Responses of bullfro.txt",15,32,55.54,0.001
"McIntyre-2000-Responses of bullfro.txt",15,32,3.51,0.001
"McKillup-2000-The effects of two p.txt",1,12,0.142,0.05
"McKillup-2000-The effects of two p.txt",1,12,100.266,0.001
"Meijer-2000-The effects of genet.txt",1,2,11.6,0.076
"Meijer-2000-The effects of genet.txt",1,18,3.4,0.0001
"Meijer-2000-The effects of genet.txt",1,19,0.0004,0.95
"Meijer-2000-The effects of genet.txt",1,19,4.7,0.042
"Meijer-2000-The effects of genet.txt",1,18,8.3,0.0099
"Meijer-2000-The effects of genet.txt",1,45,15.2,0.0003
"Meijer-2000-The effects of genet.txt",1,19,4.1,0.058
"Merino-2000-Seasonal changes in.txt",1,108,4.14,0.04
"Merino-2000-Seasonal changes in.txt",1,108,0.04,0.84
"Michalek-Wagner-2000-Effects of bleaching.txt",1,72,0.820,0.368
"Michalek-Wagner-2000-Effects of bleaching.txt",8,72,0.609,0.767
"Michalek-Wagner-2000-Effects of bleaching.txt",8,72,0.737,0.659
"Michalek-Wagner-2000-Effects of bleaching.txt",1,18,5.78,0.025
"Michalek-Wagner-2000-Effects of bleaching.txt",1,18,12.68,0.002
"Michalek-Wagner-2000-Effects of bleaching.txt",1,18,1.039,0.319
"Michalek-Wagner-2000-Effects of bleaching.txt",1,126,2.60,0.110
"Michalek-Wagner-2000-Effects of bleaching.txt",5,126,0.36,0.872
"Michalek-Wagner-2000-Effects of bleaching.txt",5,126,0.16,0.483
"Michalek-Wagner-2000-Effects of bleaching.txt",5,126,0.14,0.982
"Michalek-Wagner-2000-Effects of bleaching.txt",5,126,0.05,0.998
"Michalek-Wagner-2000-Effects of bleaching.txt",1,23,5.049,0.035
"Michalek-Wagner-2000-Effects of bleaching.txt",1,23,4.41,0.046
"Mills-1993-Species Richness and.txt",1,23,0.05,0.48
"Mills-1993-Species Richness and.txt",4,83,0.57,0.69
"Milne-2000-Burrow choice by ind.txt",1,126,29.0,0.001
"Milne-2000-Burrow choice by ind.txt",1,95,1.24,0.2
"Monaghan-1989-The Relationship bet.txt",1,27,13.71,0.001
"Mondor-2000-Ontogeny of alarm ph.txt",4,34,3.43,0.019
"Morales-2000-Survivorship of an a.txt",3,43,1.703,0.18
"Moreau-2000-Operational sex rati.txt",2,52,0.53,0.55
"Morris-1991-Self-Thinning and Co.txt",1,87,8.75,0.01
"Morris-1991-Self-Thinning and Co.txt",1,83,1.731,0.05
"Morris-1991-Self-Thinning and Co.txt",8,24,4.11,0.005
"Mourao-2000-Aerial surveys of ca.txt",1,272,11.089,0.001
"Mullins-1987-Flowering Phenology.txt",3,20,20.8,0.001
"Nager-2000-Parental condition.txt",1,50,2.02,0.18
"Nager-2000-Parental condition.txt",1,39,0.03,0.25
"Nager-2000-Parental condition.txt",1,37,7.68,0.009
"Nager-2000-Parental condition.txt",1,18,1.55,0.25
"Nager-2000-Parental condition.txt",1,18,4.76,0.044
"Nager-2000-Parental condition.txt",1,9,8.74,0.018
"Nager-2000-Parental condition.txt",1,9,0.41,0.25
"Nager-2000-Parental condition.txt",1,21,2.56,0.12
"Nager-2000-Parental condition.txt",1,21,25.18,0.001
"Nager-2000-Parental condition.txt",1,21,2.20,0.15
"Nager-2000-Parental condition.txt",9,31,2.45,0.033
"Nager-2000-Parental condition.txt",1,21,6.18,0.021
"Nager-2000-Parental condition.txt",1,21,5.04,0.036
"Nault-1993-Ramet Demography of.txt",14,1913,25.8,0.001
"Nault-1993-Ramet Demography of.txt",11,302,14.0,0.001
"Neuhaus-2000-Weight comparisons a.txt",1,87,1.23,0.27
"Neuhaus-2000-Weight comparisons a.txt",1,98,10.41,0.002
"Newsham-1994-Root Pathogenic and.txt",1,9,0.14,0.05
"Newton-1976-Breeding of Sparrowh.txt",3,193,4.20,0.01
"Newton-1976-Breeding of Sparrowh.txt",3,193,5.42,0.001
"Newton-1976-Breeding of Sparrowh.txt",3,193,3.34,0.05
"Newton-1976-Breeding of Sparrowh.txt",3,146,3.88,0.01
"Newton-1976-Breeding of Sparrowh.txt",3,172,6.12,0.001
"Nicieza-2000-Interacting effects.txt",1,8,0.10,0.76
"Nicieza-2000-Interacting effects.txt",1,8,0.03,0.98
"Nicieza-2000-Interacting effects.txt",1,8,2.60,0.15
"Nicieza-2000-Interacting effects.txt",2,7,5.95,0.030
"Nicieza-2000-Interacting effects.txt",2,7,0.88,0.456
"Nicieza-2000-Interacting effects.txt",1,8,11.11,0.010
"Nicieza-2000-Interacting effects.txt",1,8,0.31,0.594
"Nicieza-2000-Interacting effects.txt",1,4,24.72,0.0072
"Nicieza-2000-Interacting effects.txt",1,8,5.60,0.045
"Nicieza-2000-Interacting effects.txt",1,3,26.39,0.014
"Nicieza-2000-Interacting effects.txt",1,2,32.72,0.0294
"Nilsson-2000-Does risk of intrasp.txt",3,1,5.400,0.01
"Nilsson-2000-Does risk of intrasp.txt",3,11,3.59,0.05
"Nilsson-2000-Does risk of intrasp.txt",3,11,6.22,0.01
"Norberg-2000-Resource-niche compl.txt",1,6,9.1,0.05
"Norrdahl-2000-Do predators limit t.txt",1,17,4.6,0.049
"Norrdahl-2000-Do predators limit t.txt",1,35,9.2,0.005
"Norrdahl-2000-Do predators limit t.txt",3,35,1.1,0.4
"Norrdahl-2000-Do predators limit t.txt",1,17,2.8,0.12
"Norrdahl-2000-Do predators limit t.txt",3,17,7.2,0.0024
"Norrdahl-2000-Do predators limit t.txt",1,17,0.2,0.6
"Norrdahl-2000-Do predators limit t.txt",3,17,1.4,0.3
"Norrdahl-2000-Do predators limit t.txt",1,17,5.0,0.04
"Norrdahl-2000-Do predators limit t.txt",1,4,2.3,0.2
"Norrdahl-2000-Do predators limit t.txt",1,4,138.1,0.0003
"Norrdahl-2000-Do predators limit t.txt",1,4,13.3,0.02
